id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3182,1078,16,16,10,11,10,no,yes,2
3183,3152,31,3,20,23,12,yes,no,2
3184,3368,33,3,28,19,12,yes,no,1
3185,3774,37,3,24,15,18,no,no,4
3186,3118,38,3,60,19,22,no,no,4
3187,1803,23,16,14,23,4,no,no,2
3188,3917,35,1,60,19,22,no,no,4
3189,1073,16,12,6,12,6,no,yes,1
3190,833,21,8,6,11,4,no,yes,1
3191,1241,22,12,2,21,8,no,no,2
3192,1130,21,20,10,12,8,no,yes,2
3193,3773,35,7,20,17,30,no,no,5
3194,1768,18,28,6,19,10,yes,no,2
3195,4018,30,7,32,19,24,no,no,5
3196,3346,32,1,20,19,24,no,no,5
3197,2289,15,20,10,23,20,no,no,4
3198,2268,23,24,2,17,28,yes,no,5
3199,1566,15,16,2,19,10,no,no,1
3200,2184,16,8,6,15,12,yes,no,2
3201,936,23,8,14,13,6,yes,no,1
3202,615,16,28,14,12,10,no,yes,1
3203,685,19,24,14,11,10,no,yes,2
3204,1362,19,28,14,17,6,no,no,2
3205,3058,38,7,60,17,24,no,no,5
3206,824,16,8,2,13,8,yes,no,1
3207,2518,17,24,2,23,28,no,no,4
3208,2900,18,20,14,17,12,yes,no,2
3209,2512,20,24,14,19,20,yes,no,4
3210,2439,24,24,6,19,14,no,no,1
3211,2825,19,12,6,15,18,no,no,4
3212,3549,33,5,36,17,28,no,no,5
3213,2634,17,16,6,19,12,no,no,2
3214,3537,35,3,44,17,24,no,no,4
3215,2909,16,28,6,19,24,no,no,4
3216,2236,18,28,6,17,18,yes,no,4
3217,787,20,16,6,11,10,no,yes,2
3218,3624,35,7,16,17,24,yes,no,5
3219,1625,19,20,14,15,10,no,no,1
3220,2037,17,28,2,23,30,no,no,4
3221,3087,32,1,48,23,24,no,no,5
3222,2004,18,8,2,15,18,yes,no,4
3223,2000,17,16,10,17,18,yes,no,2
3224,3610,38,5,48,21,14,no,no,1
3225,1201,15,24,2,21,8,no,no,2
3226,2674,21,28,14,15,12,no,no,2
3227,4156,31,1,40,19,28,yes,no,5
3228,1361,20,16,10,23,6,no,no,2
3229,1940,24,8,2,17,10,yes,no,1
3230,3640,32,7,36,23,22,yes,no,5
3231,3712,32,3,24,21,16,yes,no,1
3232,3110,33,3,56,19,26,no,no,4
3233,4258,33,7,40,17,24,no,no,5
3234,2101,17,12,10,21,18,no,no,5
3235,3781,34,7,24,19,18,no,no,5
3236,1524,19,16,2,15,10,yes,no,2
3237,2475,24,12,14,15,18,no,no,4
3238,4070,32,1,20,15,14,no,no,1
3239,2538,20,8,10,19,18,no,no,5
3240,2135,18,24,10,15,30,no,no,4
3241,4291,39,5,20,21,28,no,no,4
3242,2550,18,24,6,19,30,no,no,4
3243,2347,15,28,6,23,22,no,no,4
3244,4150,36,7,56,15,28,no,no,4
3245,2068,23,8,14,21,26,yes,no,4
3246,855,19,20,10,12,8,no,yes,2
3247,3151,35,5,32,21,18,no,no,4
3248,4116,38,5,56,19,24,yes,no,4
3249,3274,30,7,60,15,30,no,no,4
3250,4300,36,1,56,19,22,yes,no,5
3251,3992,31,5,56,19,24,yes,no,5
3252,1629,24,28,10,17,10,no,no,2
3253,3520,31,7,32,17,28,yes,no,5
3254,638,23,24,2,12,10,no,yes,2
3255,3277,37,3,36,19,12,no,no,2
3256,4327,35,3,60,19,26,no,no,5
3257,3695,31,7,52,17,12,no,no,1
3258,929,16,24,6,11,4,no,yes,1
3259,4144,34,3,52,23,16,yes,no,1
3260,1770,22,8,14,23,4,no,no,2
3261,1841,24,20,14,15,8,no,no,2
3262,1049,24,24,10,12,4,no,yes,2
3263,2518,21,16,2,17,26,no,no,5
3264,3726,37,5,44,23,14,no,no,2
3265,2438,19,8,14,15,18,no,no,5
3266,799,15,24,2,13,6,no,yes,1
3267,2219,17,12,6,15,18,no,no,4
3268,1510,19,12,2,23,10,no,no,2
3269,2215,17,28,2,23,26,no,no,5
3270,2995,20,24,6,23,30,no,no,5
3271,2811,19,12,10,23,24,no,no,4
3272,1703,15,8,2,21,6,no,no,1
3273,526,16,8,10,12,10,no,yes,2
3274,2691,16,24,14,19,14,no,no,1
3275,1571,18,20,2,23,6,no,no,2
3276,1144,24,16,6,12,8,yes,no,2
3277,692,17,20,10,11,6,yes,no,2
3278,3367,32,7,20,15,14,no,no,1
3279,1370,19,16,14,17,8,no,no,1
3280,4225,32,3,56,15,28,no,no,4
3281,2752,16,20,6,21,12,yes,no,2
3282,988,20,12,10,13,6,yes,no,1
3283,2899,21,8,14,15,20,no,no,5
3284,2203,24,16,2,15,20,no,no,5
3285,3979,38,5,20,23,14,no,no,1
3286,1171,18,16,6,13,10,no,yes,1
3287,2861,19,28,10,17,16,no,no,2
3288,1837,21,24,6,23,6,no,no,1
3289,1366,23,24,14,17,4,no,no,1
3290,3760,33,5,36,21,16,yes,no,1
3291,693,24,20,14,12,6,no,yes,2
3292,2916,24,16,6,19,24,yes,no,5
3293,4200,36,3,32,15,18,yes,no,5
3294,2332,15,28,2,15,22,yes,no,4
3295,3963,32,3,44,23,14,no,no,2
3296,2427,17,24,6,19,30,no,no,4
3297,3804,36,7,48,17,14,yes,no,2
3298,3336,35,7,28,15,12,yes,no,2
3299,671,15,24,14,12,8,no,yes,2
3300,2703,19,24,10,19,24,no,no,5
3301,3887,30,3,56,19,26,no,no,4
3302,1669,18,16,6,17,4,no,no,2
3303,2813,20,20,14,17,28,no,no,5
3304,4169,34,7,48,15,24,no,no,5
3305,1357,21,20,10,17,4,no,no,2
3306,940,21,24,10,12,6,yes,no,2
3307,1259,18,12,14,17,4,no,no,2
3308,960,21,24,10,12,6,yes,no,1
3309,2105,19,24,2,19,18,no,no,5
3310,3267,39,5,32,19,12,no,no,1
3311,1961,21,16,14,15,10,no,no,2
3312,2602,24,24,10,21,24,no,no,4
3313,750,18,28,10,12,6,no,yes,1
3314,3774,36,7,60,21,22,no,no,4
3315,3806,36,7,52,19,12,no,no,1
3316,2529,21,20,14,21,18,no,no,5
3317,637,20,28,10,11,8,no,yes,1
3318,3755,32,1,56,17,28,no,no,5
3319,3384,39,1,20,23,14,yes,no,1
3320,1444,20,12,6,15,6,yes,no,2
3321,1079,19,28,10,13,8,no,yes,2
3322,2598,23,28,10,17,24,no,no,5
3323,3098,36,3,16,21,26,no,no,5
3324,2143,24,28,14,19,28,no,no,4
3325,1778,17,8,2,21,10,no,no,1
3326,4084,30,3,52,21,30,yes,no,4
3327,3927,34,3,16,19,22,no,no,4
3328,2773,20,16,10,21,22,no,no,4
3329,2111,22,16,6,15,26,no,no,4
3330,1979,19,8,10,19,4,no,no,2
3331,1381,20,12,10,19,8,no,no,2
3332,3831,39,1,56,23,18,no,no,5
3333,3526,35,7,48,15,30,no,no,4
3334,3622,37,1,60,17,18,no,no,4
3335,789,16,28,14,12,4,no,yes,1
3336,2282,18,12,6,17,18,no,no,4
3337,3639,37,1,24,15,22,no,no,4
3338,3426,30,5,48,15,18,no,no,5
3339,1123,18,24,2,12,6,no,yes,2
3340,2112,18,24,6,23,12,yes,no,1
3341,1321,23,28,10,17,4,no,no,1
3342,3526,30,3,24,15,24,no,no,5
3343,1915,15,16,6,17,4,no,no,1
3344,2028,15,28,14,21,26,yes,no,5
3345,2592,23,20,14,17,18,yes,no,5
3346,1781,23,20,14,19,6,no,no,2
3347,1587,20,20,14,17,10,no,no,2
3348,3930,37,1,20,17,26,no,no,4
3349,2012,15,24,2,21,20,yes,no,4
3350,3689,33,7,48,19,12,no,no,1
3351,878,18,20,2,12,6,no,yes,2
3352,3417,31,5,28,15,20,no,no,4
3353,3165,32,1,36,17,16,no,no,2
3354,919,17,8,10,11,10,no,yes,1
3355,3412,34,5,36,15,16,yes,no,1
3356,2871,18,12,10,19,16,no,no,2
3357,1774,19,8,6,21,10,no,no,2
3358,2554,19,16,2,15,20,no,no,5
3359,1989,21,20,2,15,8,no,no,1
3360,4309,35,3,20,17,18,no,no,4
3361,4314,33,3,40,15,20,no,no,5
3362,1946,21,12,10,17,4,no,no,2
3363,3188,34,1,48,15,20,yes,no,5
3364,520,17,12,6,13,4,yes,no,1
3365,3878,39,1,24,17,12,no,no,2
3366,1161,22,16,2,12,10,no,yes,1
3367,4308,34,1,32,21,12,yes,no,2
3368,2783,18,12,2,23,14,no,no,2
3369,1085,21,12,10,13,4,no,yes,1
3370,3771,38,7,36,17,22,no,no,5
3371,746,24,24,2,12,8,no,yes,1
3372,4005,33,7,56,19,26,no,no,5
3373,1213,23,24,2,23,10,no,no,2
3374,1080,15,24,14,13,6,yes,no,1
3375,2506,15,8,6,19,12,no,no,1
3376,968,22,8,2,11,4,yes,no,1
3377,4249,30,7,40,17,20,no,no,4
3378,1710,17,28,14,17,8,no,no,2
3379,1810,19,8,6,19,8,no,no,2
3380,572,16,28,2,11,4,yes,no,1
3381,2482,19,24,14,15,24,no,no,4
3382,2011,21,20,10,23,20,no,no,5
3383,2756,15,8,6,15,18,yes,no,4
3384,756,19,12,10,12,6,yes,no,1
3385,3395,31,3,56,15,18,no,no,4
3386,1513,23,16,6,21,8,no,no,2
3387,888,23,12,14,13,6,yes,no,1
3388,992,23,12,6,11,10,yes,no,2
3389,2793,21,28,10,23,20,no,no,4
3390,1018,22,24,6,13,6,no,yes,2
3391,1554,24,24,2,19,10,no,no,2
3392,687,17,20,14,11,4,no,yes,1
3393,629,18,20,10,11,8,no,yes,1
3394,3331,33,7,40,21,20,no,no,5
3395,2002,18,12,6,23,18,no,no,4
3396,2825,18,20,10,23,22,no,no,5
3397,3429,36,7,28,23,24,no,no,4
3398,3910,33,1,60,23,22,no,no,4
3399,2378,16,20,2,15,30,no,no,5
3400,595,24,16,2,12,10,no,yes,2
3401,2560,20,8,14,23,26,yes,no,5
3402,1020,22,16,2,11,6,yes,no,2
3403,1760,20,8,10,21,4,yes,no,1
3404,3866,36,1,36,15,20,no,no,4
3405,923,15,24,10,13,10,no,yes,1
3406,1304,22,24,14,15,8,yes,no,1
3407,3804,35,5,28,17,18,yes,no,5
3408,1842,20,28,14,15,4,no,no,1
3409,2300,19,20,2,23,24,yes,no,5
3410,3947,36,1,44,17,20,no,no,4
3411,1454,24,20,10,23,10,no,no,1
3412,3873,34,7,24,17,14,no,no,1
3413,4073,34,1,28,21,12,no,no,1
3414,1423,17,24,6,21,8,no,no,1
3415,3297,37,5,32,19,18,no,no,5
3416,2016,23,16,14,21,28,yes,no,5
3417,3110,36,1,36,15,16,no,no,2
3418,3975,34,3,52,17,20,no,no,5
3419,2931,19,28,14,19,28,no,no,4
3420,1459,23,28,10,19,4,no,no,2
3421,3315,31,3,36,19,20,no,no,5
3422,709,20,20,10,12,6,no,yes,2
3423,3961,32,7,44,19,24,no,no,4
3424,930,24,16,6,13,8,no,yes,2
3425,2129,21,20,2,19,20,no,no,5
3426,1510,16,20,6,23,10,no,no,2
3427,878,20,16,10,12,10,no,yes,1
3428,2478,18,24,2,19,18,no,no,4
3429,965,19,20,6,11,6,no,yes,1
3430,1490,16,24,10,17,10,no,no,2
3431,1644,16,16,14,17,10,yes,no,2
3432,3531,31,7,36,17,24,no,no,5
3433,1157,19,28,14,13,6,no,yes,2
3434,2372,22,12,2,15,12,yes,no,2
3435,4299,31,1,44,23,20,no,no,5
3436,2047,22,28,10,17,14,no,no,2
3437,3092,30,7,16,23,20,yes,no,4
3438,2227,15,16,2,21,20,no,no,4
3439,2266,20,16,14,17,22,no,no,5
3440,1133,18,8,14,11,4,no,yes,1
3441,3958,30,3,16,23,14,no,no,1
3442,590,15,24,2,13,8,no,yes,1
3443,3986,36,1,36,19,12,no,no,2
3444,1889,19,12,2,23,4,no,no,1
3445,1733,21,28,6,21,8,no,no,2
3446,2896,24,12,2,21,26,yes,no,4
3447,2928,23,28,2,15,24,yes,no,4
3448,2116,15,16,14,15,20,yes,no,4
3449,3735,35,5,24,21,20,no,no,5
3450,1431,17,8,14,19,6,no,no,1
3451,3666,36,5,56,23,28,no,no,4
3452,531,17,20,14,11,6,no,yes,2
3453,3335,33,7,28,15,24,no,no,5
3454,2837,23,28,10,21,12,no,no,2
3455,2841,15,28,6,21,20,no,no,5
3456,1983,20,20,2,15,4,no,no,1
3457,2945,23,16,6,23,26,no,no,5
3458,3386,39,7,56,17,24,no,no,5
3459,1402,17,16,2,17,6,no,no,1
3460,3430,30,1,20,21,18,no,no,4
3461,1529,21,8,2,21,6,no,no,2
3462,3892,39,7,24,19,28,yes,no,5
3463,2959,16,20,14,21,30,no,no,5
3464,4319,32,7,40,23,26,no,no,4
3465,1825,19,8,6,15,6,no,no,1
3466,3545,39,3,36,19,26,no,no,4
3467,1669,16,24,14,15,10,no,no,1
3468,1971,17,28,10,21,6,no,no,2
3469,4243,34,7,16,15,20,no,no,5
3470,2159,15,24,10,21,26,no,no,5
3471,2316,23,20,6,17,16,yes,no,2
3472,3679,38,7,32,21,14,no,no,1
3473,2229,15,24,6,23,18,no,no,5
3474,2711,24,20,10,15,24,no,no,5
3475,3304,33,5,28,19,16,yes,no,2
3476,2213,17,8,6,19,28,no,no,4
3477,1564,22,16,6,19,10,yes,no,1
3478,514,20,20,10,11,8,no,yes,2
3479,2347,23,12,6,23,24,no,no,5
3480,1172,16,8,2,11,8,yes,no,2
3481,2255,21,20,14,21,28,no,no,4
3482,2249,15,20,2,17,30,no,no,4
3483,2741,20,12,2,17,26,no,no,4
3484,1019,15,16,6,13,10,no,yes,2
3485,4177,34,5,44,15,12,no,no,2
3486,4270,31,3,32,19,22,no,no,4
3487,1168,24,28,14,12,10,yes,no,1
3488,3728,37,1,28,21,30,yes,no,4
3489,3935,32,3,56,15,14,no,no,2
3490,3650,38,7,28,21,26,no,no,5
3491,2062,22,12,2,21,18,no,no,4
3492,2776,23,8,14,17,16,yes,no,1
3493,1696,16,8,2,23,8,yes,no,1
3494,3413,36,7,48,23,12,no,no,2
3495,2900,22,16,10,19,26,yes,no,4
3496,2910,18,28,14,17,12,no,no,1
3497,1753,17,20,14,19,8,no,no,1
3498,1298,17,12,2,17,6,no,no,1
3499,1076,16,20,10,13,6,yes,no,2
3500,1011,24,12,2,11,6,no,yes,2
3501,2777,16,8,14,17,30,no,no,5
3502,1549,22,16,10,21,10,no,no,2
3503,3649,36,5,24,21,26,no,no,5
3504,697,15,24,10,11,4,no,yes,2
3505,2488,16,12,10,23,14,yes,no,1
3506,837,16,28,10,11,6,no,yes,2
3507,1319,20,20,6,23,4,no,no,1
3508,836,21,28,6,12,4,yes,no,1
3509,3431,36,3,36,19,26,no,no,4
3510,4124,32,3,56,21,24,yes,no,4
3511,1903,20,24,6,19,4,no,no,1
3512,3143,32,5,52,23,18,no,no,4
3513,2571,19,20,10,17,12,no,no,2
3514,2125,17,28,14,23,24,no,no,5
3515,1747,22,16,10,19,10,no,no,2
3516,510,24,8,2,13,4,no,yes,2
3517,2871,15,28,14,17,20,no,no,5
3518,996,17,12,6,12,6,yes,no,1
3519,2898,24,12,2,19,12,no,no,1
3520,3158,37,5,40,19,18,no,no,5
3521,1003,19,24,14,11,4,no,yes,1
3522,1745,17,20,10,17,6,no,no,1
3523,2249,19,28,6,23,28,no,no,4
3524,1659,16,8,14,21,4,no,no,2
3525,4288,35,1,28,19,14,yes,no,1
3526,1058,21,28,14,13,10,no,yes,1
3527,3528,34,1,16,19,30,yes,no,5
3528,3908,35,1,36,19,18,yes,no,4
3529,2499,21,8,10,17,26,no,no,5
3530,3581,35,5,32,21,26,no,no,4
3531,2543,19,12,2,21,30,no,no,5
3532,3846,34,5,48,19,22,no,no,5
3533,1464,15,16,10,17,8,yes,no,1
3534,1859,15,16,10,15,8,no,no,2
3535,2054,20,28,10,19,20,no,no,4
3536,1105,23,8,10,13,4,no,yes,2
3537,1093,20,16,10,13,6,no,yes,1
3538,1767,17,16,6,23,4,no,no,2
3539,4297,32,1,48,21,12,no,no,1
3540,2746,23,20,14,15,12,no,no,1
3541,1419,20,28,10,19,8,no,no,2
3542,721,16,16,6,11,8,no,yes,1
3543,1491,15,20,2,23,4,no,no,1
3544,4006,32,5,24,15,26,no,no,5
3545,3947,30,7,16,19,14,no,no,1
3546,4341,31,7,24,15,20,no,no,4
3547,573,24,24,14,12,4,no,yes,1
3548,2056,21,12,14,23,14,yes,no,2
3549,3271,33,7,60,15,24,no,no,4
3550,2320,15,28,10,23,22,yes,no,4
3551,1476,21,8,2,17,10,yes,no,1
3552,3615,39,1,36,19,26,no,no,5
3553,1896,21,20,10,17,10,yes,no,2
3554,2081,16,28,2,15,24,no,no,5
3555,743,23,28,6,11,10,no,yes,1
3556,1941,23,24,14,17,8,no,no,1
3557,3578,36,5,20,19,24,no,no,4
3558,2118,17,28,10,23,28,no,no,5
3559,3201,37,5,24,19,24,no,no,4
3560,2378,19,28,6,21,24,no,no,5
3561,1947,16,20,14,23,4,no,no,1
3562,4093,35,5,60,17,24,no,no,4
3563,3988,31,1,60,23,16,yes,no,2
3564,3997,34,7,44,15,16,no,no,1
3565,4000,36,3,44,21,24,yes,no,4
3566,2693,21,20,10,21,14,no,no,1
3567,3203,33,7,44,19,16,no,no,1
3568,2549,17,24,10,17,18,no,no,5
3569,3965,37,3,48,23,18,no,no,4
3570,549,24,12,14,13,4,no,yes,2
3571,3621,36,5,32,17,28,no,no,4
3572,4103,33,3,36,21,30,no,no,5
3573,609,23,28,6,13,6,no,yes,2
3574,3401,35,3,28,19,28,no,no,5
3575,3328,33,1,28,15,16,yes,no,2
3576,1061,22,8,2,11,4,no,yes,2
3577,2328,21,16,10,15,24,yes,no,4
3578,3243,30,5,52,15,12,no,no,1
3579,1995,22,8,14,23,8,no,no,2
3580,3399,30,1,52,23,18,no,no,4
3581,1997,16,16,14,23,4,no,no,1
3582,2278,20,16,14,17,20,no,no,5
3583,2065,24,28,2,23,28,no,no,4
3584,1242,19,24,2,17,4,no,no,1
3585,4045,39,7,20,19,22,no,no,5
3586,4329,36,5,52,21,16,no,no,2
3587,4288,30,1,44,21,20,yes,no,5
3588,1679,17,8,2,21,8,no,no,2
3589,2526,22,20,10,21,26,no,no,5
3590,2504,20,12,2,19,20,yes,no,5
3591,815,18,8,10,11,8,no,yes,2
3592,519,21,8,2,13,6,no,yes,2
3593,2278,24,12,14,19,22,no,no,4
3594,2819,20,16,2,23,18,no,no,5
3595,3538,38,1,44,17,20,no,no,4
3596,3903,36,7,32,19,22,no,no,4
3597,1840,15,24,6,23,6,yes,no,2
3598,2708,21,12,14,17,28,yes,no,4
3599,874,22,28,10,13,4,no,yes,2
3600,3996,35,1,56,23,30,yes,no,5
3601,2104,15,20,14,19,24,yes,no,4
3602,1586,20,16,10,23,6,no,no,2
3603,2096,16,12,14,17,18,yes,no,5
3604,2468,22,24,2,17,30,yes,no,5
3605,3855,33,5,28,19,26,no,no,4
3606,1700,21,8,6,23,6,yes,no,1
3607,2095,19,16,2,17,20,no,no,5
3608,1376,16,24,10,21,6,yes,no,1
3609,901,20,20,2,12,4,no,yes,1
3610,759,24,12,10,12,6,no,yes,2
3611,2800,22,24,2,17,14,yes,no,1
3612,2756,18,12,6,23,28,yes,no,4
3613,2740,16,12,14,21,14,yes,no,1
3614,904,22,12,6,11,6,yes,no,2
3615,612,15,16,6,13,8,yes,no,2
3616,543,22,12,6,12,10,no,yes,1
3617,1472,17,24,6,23,6,yes,no,2
3618,4231,38,7,32,23,12,no,no,1
3619,769,23,8,10,12,10,no,yes,2
3620,3449,32,3,52,19,14,no,no,2
3621,3490,32,7,28,23,16,no,no,2
3622,3577,34,1,36,23,14,no,no,2
3623,1166,21,16,2,11,8,no,yes,1
3624,1691,16,28,14,17,6,no,no,2
3625,3310,39,1,28,15,28,no,no,4
3626,2539,18,12,10,23,26,no,no,5
3627,3873,37,5,20,15,14,no,no,2
3628,2666,19,8,6,17,16,no,no,1
3629,1340,21,16,10,15,10,yes,no,1
3630,610,17,20,2,13,4,no,yes,1
3631,4184,31,1,20,15,30,yes,no,4
3632,2639,24,24,10,23,18,no,no,5
3633,4076,30,7,16,19,22,yes,no,4
3634,2380,21,8,14,15,24,yes,no,4
3635,553,18,8,10,12,8,no,yes,2
3636,786,19,8,2,11,10,no,yes,1
3637,3997,33,7,44,17,12,no,no,2
3638,3472,31,5,56,15,28,yes,no,4
3639,2107,24,24,14,21,14,no,no,2
3640,1700,23,12,6,21,6,yes,no,1
3641,1693,21,20,6,23,8,no,no,1
3642,4287,32,3,52,19,14,no,no,1
3643,2530,17,12,6,23,26,no,no,5
3644,3926,37,7,24,23,18,no,no,5
3645,1770,16,12,14,17,4,no,no,2
3646,1670,18,16,2,23,8,no,no,1
3647,1679,22,24,6,19,10,no,no,2
3648,2106,16,16,10,17,26,no,no,5
3649,2356,24,12,10,21,28,yes,no,5
3650,3942,30,5,20,21,30,no,no,5
3651,2727,15,28,2,19,20,no,no,4
3652,4328,37,7,32,21,26,yes,no,5
3653,1320,15,16,6,21,6,yes,no,2
3654,3491,30,3,32,23,20,no,no,4
3655,835,24,8,14,11,8,no,yes,1
3656,1535,22,20,10,21,10,no,no,1
3657,3637,32,3,56,23,18,no,no,4
3658,1713,22,8,10,23,6,no,no,2
3659,3291,33,7,36,23,28,no,no,4
3660,2639,15,8,6,19,26,no,no,4
3661,1872,23,12,6,15,4,yes,no,1
3662,3755,39,3,32,15,30,no,no,4
3663,1699,19,20,10,21,4,no,no,1
3664,1685,22,12,10,21,6,no,no,2
3665,1860,21,16,10,19,4,yes,no,2
3666,1760,23,24,6,23,6,yes,no,1
3667,732,18,12,6,12,4,yes,no,2
3668,3846,39,1,60,17,28,no,no,4
3669,1549,19,12,10,17,4,no,no,1
3670,2557,17,12,6,21,24,no,no,5
3671,639,23,8,2,12,4,no,yes,2
3672,772,19,20,10,11,4,yes,no,2
3673,3244,34,3,48,19,12,yes,no,2
3674,2533,16,16,10,23,18,no,no,4
3675,1576,21,20,2,23,8,yes,no,1
3676,3591,31,7,48,19,26,no,no,4
3677,2156,24,28,14,23,18,yes,no,5
3678,1838,23,16,2,23,8,no,no,1
3679,4257,33,3,36,19,26,no,no,5
3680,2625,21,16,6,17,20,no,no,5
3681,2445,24,24,6,15,20,no,no,4
3682,1469,17,8,10,23,6,no,no,1
3683,2994,19,20,10,23,22,no,no,4
3684,3711,38,5,40,21,20,no,no,5
3685,4064,35,7,52,21,26,yes,no,5
3686,3626,36,3,48,15,24,no,no,4
3687,1886,24,8,14,17,10,no,no,2
3688,1354,20,16,6,15,10,no,no,2
3689,2560,16,24,10,15,16,yes,no,2
3690,2007,23,12,14,23,14,no,no,2
3691,3217,34,7,16,21,14,no,no,1
3692,2976,20,16,14,19,12,yes,no,1
3693,3836,35,3,44,15,30,yes,no,5
3694,2840,22,12,10,19,20,yes,no,4
3695,3925,33,7,32,15,28,no,no,4
3696,3384,34,5,32,21,18,yes,no,4
3697,1242,24,16,10,19,4,no,no,1
3698,1344,15,16,2,15,8,yes,no,2
3699,1699,19,12,6,17,6,no,no,2
3700,2879,22,28,6,21,26,no,no,5
3701,1210,17,16,14,23,6,no,no,2
3702,3047,31,5,24,23,26,no,no,5
3703,808,15,12,6,11,10,yes,no,1
3704,3383,30,1,60,15,28,no,no,5
3705,4058,31,7,28,19,14,no,no,2
3706,2218,21,12,6,15,12,no,no,1
3707,615,18,16,6,13,4,no,yes,2
3708,1312,21,12,6,15,6,yes,no,1
3709,3576,34,1,32,23,30,yes,no,5
3710,3939,32,3,24,15,22,no,no,5
3711,2729,17,16,14,15,26,no,no,4
3712,2814,16,12,6,15,24,no,no,5
3713,2577,24,12,14,19,16,no,no,2
3714,1830,21,24,14,19,6,no,no,1
3715,3267,30,3,24,17,18,no,no,5
3716,1060,23,12,2,13,4,yes,no,1
3717,799,17,12,6,11,10,no,yes,1
3718,3812,37,3,36,23,26,yes,no,4
3719,1740,21,12,14,23,6,yes,no,2
3720,3789,36,1,32,21,28,no,no,4
3721,2154,19,8,14,17,16,no,no,1
3722,1749,15,12,6,23,6,no,no,2
3723,1402,22,20,6,19,4,no,no,2
3724,509,18,12,10,12,8,no,yes,2
3725,1914,18,24,2,19,6,no,no,1
3726,507,23,28,6,13,10,no,yes,1
3727,961,17,24,10,12,10,no,yes,2
3728,827,19,8,14,12,6,no,yes,2
3729,2817,16,20,10,17,24,no,no,5
3730,4122,32,1,40,19,16,no,no,2
3731,1547,20,12,14,15,6,no,no,1
3732,3799,31,7,56,15,14,no,no,1
3733,933,23,12,14,12,6,no,yes,1
3734,3366,36,7,48,19,30,no,no,4
3735,1824,22,12,2,19,10,yes,no,1
3736,1919,20,28,10,23,8,no,no,2
3737,3985,33,7,60,23,24,no,no,5
3738,945,22,20,10,13,8,no,yes,2
3739,4339,37,3,52,15,20,no,no,4
3740,2021,15,8,6,23,24,no,no,4
3741,3318,37,1,20,21,16,no,no,2
3742,2522,19,12,14,23,24,no,no,4
3743,648,21,24,2,11,10,yes,no,1
3744,3933,32,7,40,21,28,no,no,5
3745,937,16,12,14,11,6,no,yes,1
3746,1665,23,16,2,15,6,no,no,1
3747,1035,21,24,2,13,6,no,yes,1
3748,1026,24,16,10,12,10,no,yes,1
3749,4273,38,5,60,15,30,no,no,4
3750,823,21,12,10,12,6,no,yes,2
3751,2389,20,8,10,17,14,no,no,2
3752,1504,19,8,14,17,6,yes,no,1
3753,1792,23,16,10,19,10,yes,no,1
3754,3552,31,1,60,15,28,yes,no,5
3755,682,16,24,14,11,4,no,yes,2
3756,2309,19,24,6,19,16,no,no,1
3757,859,22,16,10,11,4,no,yes,2
3758,4101,38,7,60,21,22,no,no,5
3759,3054,30,1,36,23,26,no,no,4
3760,1243,17,28,14,23,6,no,no,2
3761,2102,22,8,6,15,20,no,no,4
3762,1229,22,24,2,17,4,no,no,1
3763,3790,33,7,60,21,28,no,no,5
3764,3461,34,5,48,15,26,no,no,4
3765,2264,21,8,2,19,24,yes,no,4
3766,2597,19,24,10,19,30,no,no,4
3767,1954,19,8,2,21,6,no,no,1
3768,3532,38,7,52,23,18,yes,no,4
3769,1790,21,16,6,19,4,no,no,2
3770,3684,39,7,48,23,28,yes,no,4
3771,607,24,20,14,12,10,no,yes,1
3772,4228,37,3,48,19,16,yes,no,2
3773,3356,32,3,44,21,22,yes,no,4
3774,1458,18,12,10,21,10,no,no,1
3775,3175,32,1,52,19,24,no,no,4
3776,825,24,24,6,12,10,no,yes,1
3777,732,22,28,10,12,8,yes,no,1
3778,3286,35,1,16,19,12,no,no,2
3779,2541,23,12,6,19,18,no,no,5
3780,2661,15,20,6,19,18,no,no,5
3781,3259,35,1,60,19,18,no,no,4
3782,3481,32,5,24,19,22,no,no,4
3783,1395,19,12,6,17,6,no,no,1
3784,1500,19,24,14,17,6,yes,no,2
3785,3488,31,3,40,21,20,yes,no,4
3786,3915,36,1,56,17,16,no,no,1
3787,3633,38,5,40,19,30,no,no,5
3788,3788,35,3,40,21,12,yes,no,1
3789,2490,21,16,14,21,18,no,no,5
3790,3768,30,5,28,19,30,yes,no,5
3791,2543,19,16,6,23,30,no,no,4
3792,1159,15,12,10,11,10,no,yes,1
3793,1642,23,8,10,21,10,no,no,2
3794,1669,17,16,2,17,10,no,no,2
3795,1962,15,16,14,23,4,no,no,2
3796,3383,31,7,56,21,20,no,no,5
3797,1197,17,20,2,12,8,no,yes,1
3798,4111,35,5,44,23,30,no,no,5
3799,2471,22,16,2,23,20,no,no,5
3800,3603,39,5,28,19,16,no,no,2
3801,3475,37,5,44,19,18,no,no,5
3802,2220,24,28,2,23,14,yes,no,2
3803,4312,37,7,40,21,12,yes,no,2
3804,4114,32,3,28,17,28,no,no,5
3805,1274,23,20,2,23,6,no,no,2
3806,3665,30,5,48,15,14,no,no,2
3807,691,19,16,6,13,4,no,yes,1
3808,1345,17,12,14,15,6,no,no,1
